"","animal_number","genotype","sex","name","acronym","structure_id_path","parent_structure_id","cell_numbers","cell_density"
"5:126","AN6.1","WT","male","Primary somatosensory area, upper limb, layer 2/3","SSp-ul2/3","/997/8/567/688/695/315/453/322/369/854/",369,8,966.767371601209
"5:127","AN6.1","WT","male","Visceral area, layer 6a","VISC6a","/997/8/567/688/695/315/677/857/",677,17,186.811133943583
"5:128","AN6.1","WT","male","Supplemental somatosensory area, layer 6a","SSs6a","/997/8/567/688/695/315/453/378/862/",378,138,461.300868449026
"5:129","AN6.1","WT","male","Supplemental somatosensory area, layer 1","SSs1","/997/8/567/688/695/315/453/378/873/",378,300,2217.29490022173
"5:130","AN6.1","WT","male","Perirhinal area, layer 2/3","PERI2/3","/997/8/567/688/695/315/922/888/",922,32,606.738590470412
"5:131","AN6.1","WT","male","Supplemental somatosensory area, layer 6b","SSs6b","/997/8/567/688/695/315/453/378/893/",378,14,415.701644990795
"5:132","AN6.1","WT","male","Visceral area, layer 1","VISC1","/997/8/567/688/695/315/677/897/",677,79,1415.59302596448
"5:133","AN6.1","WT","male","Retrosplenial area, lateral agranular part, layer 6a","RSPagl6a","/997/8/567/688/695/315/254/894/906/",894,47,731.722505916054
"5:135","AN6.1","WT","male","Entorhinal area, lateral part","ENTl","/997/8/567/688/695/1089/822/909/918/",909,4,252.270433905146
"5:137","AN6.1","WT","male","cingulum bundle","cing","/997/1009/991/768/940/",768,56,469.231800509452
"5:138","AN6.1","WT","male","Primary somatosensory area, upper limb, layer 6a","SSp-ul6a","/997/8/567/688/695/315/453/322/369/945/",369,13,390.930414386239
"5:139","AN6.1","WT","male","Posterior hypothalamic nucleus","PH","/997/8/343/1129/1097/467/946/",467,60,559.430127177116
"5:140","AN6.1","WT","male","Endopiriform nucleus, dorsal part","EPd","/997/8/567/688/703/942/952/",942,70,439.593564350218
"5:141","AN6.1","WT","male","Ventral auditory area, layer 1","AUDv1","/997/8/567/688/695/315/247/1018/959/",1018,72,2243.61970645975
"5:142","AN6.1","WT","male","Piriform cortex","PIR","/997/8/567/688/695/698/961/",698,524,421.153816786838
"5:143","AN6.1","WT","male","Retrosplenial area, lateral agranular part, layer 2/3","RSPagl2/3","/997/8/567/688/695/315/254/894/965/",894,91,1278.95210254104
"5:144","AN6.1","WT","male","Endopiriform nucleus, ventral part","EPv","/997/8/567/688/703/942/966/",942,12,242.914979757085
"5:146","AN6.1","WT","male","Primary somatosensory area, barrel field, layer 1","SSp-bfd1","/997/8/567/688/695/315/453/322/329/981/",329,295,2083.90729084988
"5:147","AN6.1","WT","male","Fasciola cinerea","FC","/997/8/567/688/695/1089/1080/982/",1080,34,1183.67915332126
"5:148","AN6.1","WT","male","Ectorhinal area/Layer 5","ECT5","/997/8/567/688/695/315/895/988/",895,21,518.237007057894
"5:149","AN6.1","WT","male","Ventral auditory area, layer 4","AUDv4","/997/8/567/688/695/315/247/1018/990/",1018,24,675.048519112311
"5:150","AN6.1","WT","male","Primary somatosensory area, trunk, layer 1","SSp-tr1","/997/8/567/688/695/315/453/322/361/1006/",361,106,1988.74296435272
"5:151","AN6.1","WT","male","fiber tracts","fiber tracts","/997/1009/",997,146,391.379989759784
"5:154","AN6.1","WT","male","Globus pallidus, external segment","GPe","/997/8/567/623/803/818/1022/",818,17,80.6880315917376
"5:155","AN6.1","WT","male","Ventral auditory area, layer 5","AUDv5","/997/8/567/688/695/315/247/1018/1023/",1018,26,309.623331308873
"5:158","AN6.1","WT","male","Supplemental somatosensory area, layer 4","SSs4","/997/8/567/688/695/315/453/378/1035/",378,89,499.848360609703
"5:159","AN6.1","WT","male","Primary somatosensory area, barrel field, layer 6a","SSp-bfd6a","/997/8/567/688/695/315/453/322/329/1038/",329,175,560.053765161455
"5:161","AN6.1","WT","male","Primary somatosensory area, barrel field, layer 4","SSp-bfd4","/997/8/567/688/695/315/453/322/329/1047/",329,311,770.364498829591
"5:162","AN6.1","WT","male","Visceral area, layer 5","VISC5","/997/8/567/688/695/315/677/1058/",677,31,213.357559740117
"5:163","AN6.1","WT","male","Primary somatosensory area, barrel field, layer 6b","SSp-bfd6b","/997/8/567/688/695/315/453/322/329/1062/",329,25,630.135605182235
"5:164","AN6.1","WT","male","Anteromedial visual area, layer 2/3","VISam2/3","/997/8/567/688/695/315/669/394/1066/",394,20,869.716472429988
"5:165","AN6.1","WT","male","Primary somatosensory area, barrel field, layer 5","SSp-bfd5","/997/8/567/688/695/315/453/322/329/1070/",329,222,649.08674664273
"5:166","AN6.1","WT","male","Primary somatosensory area, trunk, layer 4","SSp-tr4","/997/8/567/688/695/315/453/322/361/1086/",361,44,791.665916983033
"5:167","AN6.1","WT","male","Hippocampal formation","HPF","/997/8/567/688/695/1089/",695,4,730.460189919649
"5:168","AN6.1","WT","male","Supplemental somatosensory area, layer 5","SSs5","/997/8/567/688/695/315/453/378/1090/",378,174,481.309160917696
"5:170","AN6.1","WT","male","Hypothalamus","HY","/997/8/343/1129/1097/",1129,310,562.51950672483
"5:171","AN6.1","WT","male","Intercalated amygdala nucleus","IA","/997/8/567/623/477/278/1105/",278,33,645.640945374863
"5:172","AN6.1","WT","male","Visceral area, layer 2/3","VISC2/3","/997/8/567/688/695/315/677/1106/",677,88,892.431571795106
"5:173","AN6.1","WT","male","Primary somatosensory area, trunk, layer 5","SSp-tr5","/997/8/567/688/695/315/453/322/361/1111/",361,61,519.723949902019
"5:174","AN6.1","WT","male","Temporal association areas, layer 2/3","TEa2/3","/997/8/567/688/695/315/541/1127/",541,56,1179.09630690192
"5:175","AN6.1","WT","male","Primary somatosensory area, lower limb, layer 5","SSp-ll5","/997/8/567/688/695/315/453/322/337/1128/",337,8,767.091763352191
"5:177","AN6.1","WT","male","Dentate gyrus, molecular layer","DG-mo","/997/8/567/688/695/1089/1080/726/10703/",726,83,216.140767534094
"5:178","AN6.1","WT","male","Dentate gyrus, polymorph layer","DG-po","/997/8/567/688/695/1089/1080/726/10704/",726,48,654.485955822198
"5:179","AN6.1","WT","male","Rostrolateral area, layer 6b","VISrl6b","/997/8/567/688/695/315/22/417/312782624/",417,4,165.81685528334
"6:1","AN7","WT","female","internal capsule","int","/997/1009/983/784/6/",784,48,83.7719726903369
"6:3","AN7","WT","female","Intermediodorsal nucleus of the thalamus","IMD","/997/8/343/1129/549/856/444/59/",444,3,50.8440105755542
"6:5","AN7","WT","female","ventricular systems","VS","/997/73/",997,36,1377.30507307369
"6:6","AN7","WT","female","lateral ventricle","VL","/997/73/81/",73,23,167.496868536806
"6:7","AN7","WT","female","Anterior hypothalamic nucleus","AHN","/997/8/343/1129/1097/467/88/",467,4,152.056565042196
"6:8","AN7","WT","female","Temporal association areas, layer 1","TEa1","/997/8/567/688/695/315/541/97/",541,61,1441.70546666352
"6:9","AN7","WT","female","Periventricular hypothalamic nucleus, intermediate part","PVi","/997/8/343/1129/1097/157/118/",157,54,1629.84425932633
"6:10","AN7","WT","female","Agranular insular area, posterior part, layer 1","AIp1","/997/8/567/688/695/315/95/111/120/",111,31,588.536821521463
"6:11","AN7","WT","female","optic tract","opt","/997/1009/967/848/125/",848,40,485.454567520662
"6:12","AN7","WT","female","Periventricular hypothalamic nucleus, posterior part","PVp","/997/8/343/1129/1097/141/126/",141,14,790.11230882104
"6:13","AN7","WT","female","third ventricle","V3","/997/73/129/",73,107,1023.4337637494
"6:14","AN7","WT","female","Lateral amygdala nucleus","LA","/997/8/567/688/703/131/",703,3,14.9217354973166
"6:15","AN7","WT","female","Paraventricular nucleus of the thalamus","PVT","/997/8/343/1129/549/856/571/149/",571,127,1559.00910854141
"6:16","AN7","WT","female","Lateral dorsal nucleus of thalamus","LD","/997/8/343/1129/549/856/239/155/",239,3,7.74019768464887
"6:17","AN7","WT","female","Dorsal auditory area, layer 6a","AUDd6a","/997/8/567/688/695/315/247/1011/156/",1011,6,220.945647370747
"6:18","AN7","WT","female","Agranular insular area, posterior part, layer 2/3","AIp2/3","/997/8/567/688/695/315/95/111/163/",111,8,74.659598891305
"6:20","AN7","WT","female","Retrochiasmatic cortex","RCH","/997/8/343/1129/1097/290/173/",290,10,1164.27989288625
"6:21","AN7","WT","female","Ventral part of the lateral geniculate complex","LGv","/997/8/343/1129/549/856/1014/178/",1014,6,166.574125485841
"6:22","AN7","WT","female","Nucleus of reuniens","RE","/997/8/343/1129/549/856/571/181/",571,6,92.7887663733511
"6:23","AN7","WT","female","Lateral habenula","LH","/997/8/343/1129/549/856/958/186/",958,12,101.251297282246
"6:25","AN7","WT","female","Lateral hypothalamic cortex","LHA","/997/8/343/1129/1097/290/194/",290,239,308.472274924947
"6:26","AN7","WT","female","Primary somatosensory area, barrel field, layer 2/3","SSp-bfd2/3","/997/8/567/688/695/315/453/322/329/201/",329,71,185.840522656839
"6:27","AN7","WT","female","Lateral posterior nucleus of the thalamus","LP","/997/8/343/1129/549/856/138/218/",138,20,93.5917714114575
"6:28","AN7","WT","female","Arcuate hypothalamic nucleus","ARH","/997/8/343/1129/1097/157/223/",157,166,1915.13417476176
"6:30","AN7","WT","female","Primary auditory area, layer 2/3","AUDp2/3","/997/8/567/688/695/315/247/1002/251/",1002,11,568.945898417296
"6:31","AN7","WT","female","Dorsal auditory area, layer 5","AUDd5","/997/8/567/688/695/315/247/1011/252/",1011,7,121.665073433562
"6:32","AN7","WT","female","Reticular nucleus of the thalamus","RT","/997/8/343/1129/549/856/262/",856,3,11.3080811317128
"6:33","AN7","WT","female","Retrosplenial area, dorsal part, layer 6a","RSPd6a","/997/8/567/688/695/315/254/879/274/",879,7,72.6759276563051
"6:34","AN7","WT","female","Striatum-like amygdala nuclei","sAMY","/997/8/567/623/477/278/",477,11,251.912242935007
"6:35","AN7","WT","female","Anteromedial visual area, layer 1","VISam1","/997/8/567/688/695/315/669/394/281/",394,8,928.936367858802
"6:38","AN7","WT","female","stria terminalis","st","/997/1009/991/768/301/",768,19,135.322816139026
"6:39","AN7","WT","female","Basolateral amygdala nucleus, anterior part","BLAa","/997/8/567/688/703/295/303/",295,8,30.009528025148
"6:41","AN7","WT","female","Agranular insular area, posterior part, layer 6a","AIp6a","/997/8/567/688/695/315/95/111/314/",111,9,133.711687887207
"6:42","AN7","WT","female","Basomedial amygdala ","BMA","/997/8/567/688/703/319/",703,23,82.6116784178786
"6:45","AN7","WT","female","Substantia innominata","SI","/997/8/567/623/803/835/342/",835,24,509.251400441351
"6:46","AN7","WT","female","Agranular insular area, posterior part, layer 5","AIp5","/997/8/567/688/695/315/95/111/344/",111,8,70.7138563801577
"6:47","AN7","WT","female","Mediodorsal nucleus of thalamus","MD","/997/8/343/1129/549/856/444/362/",444,5,10.6187773964457
"6:48","AN7","WT","female","Parasubthalamic nucleus","PSTN","/997/8/343/1129/1097/290/364/",290,16,1308.47235852143
"6:50","AN7","WT","female","CA1","CA1","/997/8/567/688/695/1089/1080/375/382/",375,40,50.0643326674777
"6:51","AN7","WT","female","Medial amygdala nucleus","MEA","/997/8/567/623/477/278/403/",278,107,246.435892120961
"6:52","AN7","WT","female","Subparafascicular nucleus, magnocellular part","SPFm","/997/8/343/1129/549/864/406/414/",406,4,140.395212523253
"6:53","AN7","WT","female","Retrosplenial area, ventral part, layer 2/3","RSPv2/3","/997/8/567/688/695/315/254/886/430/",886,21,163.09539527334
"6:55","AN7","WT","female","Retrosplenial area, dorsal part, layer 2/3","RSPd2/3","/997/8/567/688/695/315/254/879/434/",879,66,460.54008792129
"6:56","AN7","WT","female","columns of the fornix","fx","/997/1009/991/768/1099/737/436/",737,5,225.601227270676
"6:58","AN7","WT","female","Retrosplenial area, dorsal part, layer 1","RSPd1","/997/8/567/688/695/315/254/879/442/",879,106,1192.59242591301
"6:59","AN7","WT","female","dorsal hippocampal commissure","dhc","/997/1009/991/768/1099/618/443/",618,6,108.853410740203
"6:60","AN7","WT","female","Primary somatosensory area, upper limb, layer 1","SSp-ul1","/997/8/567/688/695/315/453/322/369/450/",369,3,299.102691924227
"6:61","AN7","WT","female","Basolateral amygdala nucleus, ventral part","BLAv","/997/8/567/688/703/295/451/",295,6,74.9344323716748
"6:62","AN7","WT","female","CA3","CA3","/997/8/567/688/695/1089/1080/375/463/",375,43,80.8136999894754
"6:63","AN7","WT","female","alveus","alv","/997/1009/991/768/1099/466/",1099,5,62.0278132714709
"6:64","AN7","WT","female","Subthalamic nucleus","STN","/997/8/343/1129/1097/290/470/",290,28,420.527762341739
"6:65","AN7","WT","female","Striatum","STR","/997/8/567/623/477/",623,40,195.762716011922
"6:66","AN7","WT","female","Medial habenula","MH","/997/8/343/1129/549/856/958/483/",958,69,685.353304594847
"6:67","AN7","WT","female","Ventral auditory area, layer 6a","AUDv6a","/997/8/567/688/695/315/247/1018/520/",1018,3,71.5461114688417
"6:68","AN7","WT","female","Dorsal auditory area, layer 1","AUDd1","/997/8/567/688/695/315/247/1011/527/",1011,22,620.767494356659
"6:69","AN7","WT","female","Central amygdala ","CEA","/997/8/567/623/477/278/536/",278,17,51.202814347631
"6:70","AN7","WT","female","Perirhinal area, layer 1","PERI1","/997/8/567/688/695/315/922/540/",922,20,575.754958689582
"6:71","AN7","WT","female","Retrosplenial area, ventral part, layer 1","RSPv1","/997/8/567/688/695/315/254/886/542/",886,21,256.469754888191
"6:72","AN7","WT","female","Thalamus","TH","/997/8/343/1129/549/",1129,77,92.1938177459929
"6:74","AN7","WT","female","Retrosplenial area, ventral part, layer 6a","RSPv6a","/997/8/567/688/695/315/254/886/590/",886,5,87.7731940665321
"6:75","AN7","WT","female","fasciculus retroflexus","fr","/997/1009/991/824/1083/595/",1083,5,162.079808097507
"6:77","AN7","WT","female","Central medial nucleus of the thalamus","CM","/997/8/343/1129/549/856/51/599/",51,4,69.4951179679628
"6:78","AN7","WT","female","Dorsal auditory area, layer 2/3","AUDd2/3","/997/8/567/688/695/315/247/1011/600/",1011,26,448.538798606079
"6:79","AN7","WT","female","fimbria","fi","/997/1009/991/768/1099/603/",1099,11,48.6805361939787
"6:80","AN7","WT","female","Retrosplenial area, dorsal part, layer 5","RSPd5","/997/8/567/688/695/315/254/879/610/",879,9,53.6659829222917
"6:81","AN7","WT","female","habenular commissure","hbc","/997/1009/991/824/1083/611/",1083,13,1270.39968728623
"6:82","AN7","WT","female","Tuberal nucleus","TU","/997/8/343/1129/1097/290/614/",290,352,1837.36213259282
"6:85","AN7","WT","female","Dentate gyrus, granule cell layer","DG-sg","/997/8/567/688/695/1089/1080/726/632/",726,10,66.9500887088675
"6:86","AN7","WT","female","Cortical amygdala area, anterior part","COAa","/997/8/567/688/695/698/631/639/",631,12,144.196106705119
"6:87","AN7","WT","female","Cortical amygdala area, posterior part","COAp","/997/8/567/688/695/698/631/647/",631,57,205.579499756551
"6:88","AN7","WT","female","Primary somatosensory area, trunk, layer 2/3","SSp-tr2/3","/997/8/567/688/695/315/453/322/361/670/",361,6,36.1609160765406
"6:89","AN7","WT","female","Retrosplenial area, lateral agranular part, layer 1","RSPagl1","/997/8/567/688/695/315/254/894/671/",894,16,354.335068098771
"6:90","AN7","WT","female","Caudoputamen","CP","/997/8/567/623/477/485/672/",485,110,85.146238664907
"6:92","AN7","WT","female","Retrosplenial area, ventral part, layer 5","RSPv5","/997/8/567/688/695/315/254/886/687/",886,18,95.1168087253819
"6:93","AN7","WT","female","mammillothalamic tract","mtt","/997/1009/991/824/46/690/",46,5,112.072443627561
"6:94","AN7","WT","female","Perirhinal area, layer 5","PERI5","/997/8/567/688/695/315/922/692/",922,5,92.9488966965962
"6:95","AN7","WT","female","Ventromedial hypothalamic nucleus","VMH","/997/8/343/1129/1097/467/693/",467,49,293.420201681477
"6:96","AN7","WT","female","Olfactory areas","OLF","/997/8/567/688/695/698/",695,27,149.508283866395
"6:97","AN7","WT","female","Cortical subplate","CTXsp","/997/8/567/688/703/",688,14,87.5065629922244
"6:99","AN7","WT","female","Ventral posteromedial nucleus of the thalamus","VPM","/997/8/343/1129/549/864/637/709/733/",709,3,4.97911262254841
"6:100","AN7","WT","female","Primary auditory area, layer 1","AUDp1","/997/8/567/688/695/315/247/1002/735/",1002,17,1205.16092442932
"6:101","AN7","WT","female","Ventral auditory area, layer 2/3","AUDv2/3","/997/8/567/688/695/315/247/1018/755/",1018,11,167.856924861137
"6:102","AN7","WT","female","Retrosplenial area, lateral agranular part, layer 5","RSPagl5","/997/8/567/688/695/315/254/894/774/",894,5,47.757772577487
"6:103","AN7","WT","female","corpus callosum","cc","/997/1009/983/776/",983,48,60.2254690999429
"6:105","AN7","WT","female","Piriform-amygdala cortex","PAA","/997/8/567/688/695/698/788/",698,29,145.380897952636
"6:106","AN7","WT","female","Zona incerta","ZI","/997/8/343/1129/1097/290/797/",290,21,74.3254961226866
"6:108","AN7","WT","female","Pallidum","PAL","/997/8/567/623/803/",623,9,200.298221796898
"6:109","AN7","WT","female","Supplemental somatosensory area, layer 2/3","SSs2/3","/997/8/567/688/695/315/453/378/806/",378,57,176.669135901958
"6:111","AN7","WT","female","Dorsomedial nucleus of the hypothalamus","DMH","/997/8/343/1129/1097/141/830/",141,50,255.583215339082
"6:112","AN7","WT","female","Ectorhinal area/Layer 1","ECT1","/997/8/567/688/695/315/895/836/",895,17,666.954372474401
"6:113","AN7","WT","female","Visceral area, layer 6a","VISC6a","/997/8/567/688/695/315/677/857/",677,6,56.4610230737381
"6:114","AN7","WT","female","Supplemental somatosensory area, layer 6a","SSs6a","/997/8/567/688/695/315/453/378/862/",378,10,29.7457039767032
"6:115","AN7","WT","female","Supplemental somatosensory area, layer 1","SSs1","/997/8/567/688/695/315/453/378/873/",378,142,806.566129902587
